metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1663966574,0.000000,,,,,,,,,,,,,,,
vus_max,1663966574,22.000000,,,,,,,,,,,,,,,
vus,1663966575,0.000000,,,,,,,,,,,,,,,
vus_max,1663966575,22.000000,,,,,,,,,,,,,,,
vus,1663966576,0.000000,,,,,,,,,,,,,,,
vus_max,1663966576,22.000000,,,,,,,,,,,,,,,
vus,1663966577,0.000000,,,,,,,,,,,,,,,
vus_max,1663966577,22.000000,,,,,,,,,,,,,,,
vus,1663966578,0.000000,,,,,,,,,,,,,,,
vus_max,1663966578,22.000000,,,,,,,,,,,,,,,
vus,1663966579,0.000000,,,,,,,,,,,,,,,
vus_max,1663966579,22.000000,,,,,,,,,,,,,,,
vus,1663966580,0.000000,,,,,,,,,,,,,,,
vus_max,1663966580,22.000000,,,,,,,,,,,,,,,
vus,1663966581,0.000000,,,,,,,,,,,,,,,
vus_max,1663966581,22.000000,,,,,,,,,,,,,,,
vus,1663966582,0.000000,,,,,,,,,,,,,,,
vus_max,1663966582,22.000000,,,,,,,,,,,,,,,
vus,1663966583,0.000000,,,,,,,,,,,,,,,
vus_max,1663966583,22.000000,,,,,,,,,,,,,,,
vus,1663966584,0.000000,,,,,,,,,,,,,,,
vus_max,1663966584,22.000000,,,,,,,,,,,,,,,
vus,1663966585,0.000000,,,,,,,,,,,,,,,
vus_max,1663966585,22.000000,,,,,,,,,,,,,,,
vus,1663966586,0.000000,,,,,,,,,,,,,,,
vus_max,1663966586,22.000000,,,,,,,,,,,,,,,
vus,1663966587,0.000000,,,,,,,,,,,,,,,
vus_max,1663966587,22.000000,,,,,,,,,,,,,,,
vus,1663966588,0.000000,,,,,,,,,,,,,,,
vus_max,1663966588,22.000000,,,,,,,,,,,,,,,
vus,1663966589,0.000000,,,,,,,,,,,,,,,
vus_max,1663966589,22.000000,,,,,,,,,,,,,,,
vus,1663966590,0.000000,,,,,,,,,,,,,,,
vus_max,1663966590,22.000000,,,,,,,,,,,,,,,
vus,1663966591,0.000000,,,,,,,,,,,,,,,
vus_max,1663966591,22.000000,,,,,,,,,,,,,,,
vus,1663966592,0.000000,,,,,,,,,,,,,,,
vus_max,1663966592,22.000000,,,,,,,,,,,,,,,
vus,1663966593,0.000000,,,,,,,,,,,,,,,
