metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1663934174,0.000000,,,,,,,,,,,,,,,
vus_max,1663934174,42.000000,,,,,,,,,,,,,,,
vus,1663934175,0.000000,,,,,,,,,,,,,,,
vus_max,1663934175,42.000000,,,,,,,,,,,,,,,
vus,1663934176,0.000000,,,,,,,,,,,,,,,
vus_max,1663934176,42.000000,,,,,,,,,,,,,,,
vus,1663934177,0.000000,,,,,,,,,,,,,,,
vus_max,1663934177,42.000000,,,,,,,,,,,,,,,
vus,1663934178,0.000000,,,,,,,,,,,,,,,
vus_max,1663934178,42.000000,,,,,,,,,,,,,,,
vus,1663934179,0.000000,,,,,,,,,,,,,,,
vus_max,1663934179,42.000000,,,,,,,,,,,,,,,
vus,1663934180,0.000000,,,,,,,,,,,,,,,
vus_max,1663934180,42.000000,,,,,,,,,,,,,,,
vus,1663934181,0.000000,,,,,,,,,,,,,,,
vus_max,1663934181,42.000000,,,,,,,,,,,,,,,
vus,1663934182,0.000000,,,,,,,,,,,,,,,
vus_max,1663934182,42.000000,,,,,,,,,,,,,,,
vus,1663934183,0.000000,,,,,,,,,,,,,,,
vus_max,1663934183,42.000000,,,,,,,,,,,,,,,
vus,1663934184,0.000000,,,,,,,,,,,,,,,
vus_max,1663934184,42.000000,,,,,,,,,,,,,,,
vus,1663934185,0.000000,,,,,,,,,,,,,,,
vus_max,1663934185,42.000000,,,,,,,,,,,,,,,
vus,1663934186,0.000000,,,,,,,,,,,,,,,
vus_max,1663934186,42.000000,,,,,,,,,,,,,,,
vus,1663934187,0.000000,,,,,,,,,,,,,,,
vus_max,1663934187,42.000000,,,,,,,,,,,,,,,
vus,1663934188,0.000000,,,,,,,,,,,,,,,
vus_max,1663934188,42.000000,,,,,,,,,,,,,,,
vus,1663934189,0.000000,,,,,,,,,,,,,,,
vus_max,1663934189,42.000000,,,,,,,,,,,,,,,
vus,1663934190,0.000000,,,,,,,,,,,,,,,
vus_max,1663934190,42.000000,,,,,,,,,,,,,,,
vus,1663934191,0.000000,,,,,,,,,,,,,,,
vus_max,1663934191,42.000000,,,,,,,,,,,,,,,
vus,1663934192,0.000000,,,,,,,,,,,,,,,
vus_max,1663934192,42.000000,,,,,,,,,,,,,,,
vus,1663934193,0.000000,,,,,,,,,,,,,,,
vus_max,1663934193,42.000000,,,,,,,,,,,,,,,
vus,1663934194,0.000000,,,,,,,,,,,,,,,
vus_max,1663934194,42.000000,,,,,,,,,,,,,,,
vus,1663934195,0.000000,,,,,,,,,,,,,,,
vus_max,1663934195,42.000000,,,,,,,,,,,,,,,
vus,1663934196,0.000000,,,,,,,,,,,,,,,
vus_max,1663934196,42.000000,,,,,,,,,,,,,,,
vus,1663934197,0.000000,,,,,,,,,,,,,,,
vus_max,1663934197,42.000000,,,,,,,,,,,,,,,
vus,1663934198,0.000000,,,,,,,,,,,,,,,
vus_max,1663934198,42.000000,,,,,,,,,,,,,,,
vus,1663934199,0.000000,,,,,,,,,,,,,,,
vus_max,1663934199,42.000000,,,,,,,,,,,,,,,
vus,1663934200,0.000000,,,,,,,,,,,,,,,
vus_max,1663934200,42.000000,,,,,,,,,,,,,,,
vus,1663934201,0.000000,,,,,,,,,,,,,,,
